219	E_coli_ATCC11775
220	E_coli_ATCC11775
221	E_coli_ATCC11775
222	E_coli_ATCC11775
223	E_coli_ATCC11775
224	E_coli_ATCC11775
225	E_coli_ATCC11775
226	E_coli_ATCC11775
227	E_coli_ATCC11775
228	E_coli_ATCC11775
229	E_coli_ATCC11775
230	E_coli_ATCC11775
231	E_coli_ATCC11775
232	E_coli_ATCC11775
233	E_coli_ATCC11775
234	E_coli_ATCC11775
235	E_coli_ATCC11775
236	E_coli_ATCC11775
237	E_coli_ATCC11775
238	E_coli_ATCC11775
239	E_coli_ATCC11775
240	E_coli_ATCC11775
241	E_coli_ATCC11775
242	E_coli_ATCC11775
243	E_coli_ATCC11775
244	E_coli_ATCC11775
245	E_coli_ATCC11775
246	E_coli_ATCC11775
247	E_coli_ATCC11775
248	E_coli_ATCC11775
249	E_coli_ATCC11775
250	E_coli_ATCC11775
251	E_coli_ATCC11775
252	E_coli_ATCC11775
253	E_coli_ATCC11775
254	E_coli_ATCC11775
255	E_coli_ATCC11775
256	E_coli_ATCC11775
257	E_coli_ATCC11775
258	E_coli_ATCC11775
259	E_coli_ATCC11775
260	E_coli_ATCC11775
261	E_coli_ATCC11775
262	E_coli_ATCC11775
263	E_coli_ATCC11775
264	E_coli_ATCC11775
265	E_coli_ATCC11775
266	E_coli_ATCC11775
267	E_coli_ATCC11775
268	E_coli_ATCC11775
269	E_coli_ATCC11775
270	E_coli_ATCC11775
271	E_coli_ATCC11775
272	E_coli_ATCC11775
273	E_coli_ATCC11775
274	E_coli_ATCC11775
275	E_coli_ATCC11775
276	E_coli_ATCC11775
277	E_coli_ATCC11775
278	E_coli_ATCC11775
279	E_coli_ATCC11775
280	E_coli_ATCC11775
281	E_coli_ATCC11775
282	E_coli_ATCC11775
283	E_coli_ATCC11775
284	E_coli_ATCC11775
285	E_coli_ATCC11775
286	E_coli_ATCC11775
287	E_coli_ATCC11775
288	E_coli_ATCC11775
289	E_coli_ATCC11775
290	E_coli_ATCC11775
291	E_coli_ATCC11775
292	E_coli_ATCC11775
293	E_coli_ATCC11775
294	E_coli_ATCC11775
295	E_coli_ATCC11775
296	E_coli_ATCC11775
297	E_coli_ATCC11775
298	E_coli_ATCC11775
299	E_coli_ATCC11775
300	E_coli_ATCC11775
301	E_coli_ATCC11775
302	E_coli_ATCC11775
303	E_coli_ATCC11775
304	E_coli_ATCC11775
305	E_coli_ATCC11775
306	E_coli_ATCC11775
307	E_coli_ATCC11775
308	E_coli_ATCC11775
309	E_coli_ATCC11775
310	E_coli_ATCC11775
311	E_coli_ATCC11775
312	E_coli_ATCC11775
313	E_coli_ATCC11775
314	E_coli_ATCC11775
315	E_coli_ATCC11775
316	E_coli_ATCC11775
317	E_coli_ATCC11775
318	E_coli_ATCC11775
319	E_coli_ATCC11775
320	E_coli_ATCC11775
321	E_coli_ATCC11775
322	E_coli_ATCC11775
323	E_coli_ATCC11775
324	E_coli_ATCC11775
325	E_coli_ATCC11775
326	E_coli_ATCC11775
327	E_coli_ATCC11775
328	E_coli_ATCC11775
329	E_coli_ATCC11775
330	E_coli_ATCC11775
331	E_coli_ATCC11775
332	E_coli_ATCC11775
333	E_coli_ATCC11775
334	E_coli_ATCC11775
335	E_coli_ATCC11775
336	E_coli_ATCC11775
337	E_coli_ATCC11775
338	E_coli_ATCC11775
339	E_coli_ATCC11775
340	E_coli_ATCC11775
341	E_coli_ATCC11775
342	E_coli_ATCC11775
343	E_coli_ATCC11775
344	E_coli_ATCC11775
345	E_coli_ATCC11775
346	E_coli_ATCC11775
347	E_coli_ATCC11775
348	E_coli_ATCC11775
349	E_coli_ATCC11775
350	E_coli_ATCC11775
351	E_coli_ATCC11775
352	E_coli_ATCC11775
353	E_coli_ATCC11775
354	E_coli_ATCC11775
355	E_coli_ATCC11775
356	E_coli_ATCC11775
357	E_coli_ATCC11775
358	E_coli_ATCC11775
359	E_coli_ATCC11775
360	E_coli_ATCC11775
361	E_coli_ATCC11775
362	E_coli_ATCC11775
363	E_coli_ATCC11775
364	E_coli_ATCC11775
365	E_coli_ATCC11775
366	E_coli_ATCC11775
367	E_coli_ATCC11775
368	E_coli_ATCC11775
369	E_coli_ATCC11775
370	E_coli_ATCC11775
371	E_coli_ATCC11775
372	E_coli_ATCC11775
373	E_coli_ATCC11775
374	E_coli_ATCC11775
375	E_coli_ATCC11775
376	E_coli_ATCC11775
377	E_coli_ATCC11775
378	E_coli_ATCC11775
379	E_coli_ATCC11775
380	E_coli_ATCC11775
381	E_coli_ATCC11775
382	E_coli_ATCC11775
383	E_coli_ATCC11775
384	E_coli_ATCC11775
385	E_coli_ATCC11775
386	E_coli_ATCC11775
387	E_coli_ATCC11775
388	E_coli_ATCC11775
389	E_coli_ATCC11775
390	E_coli_ATCC11775
391	E_coli_ATCC11775
392	E_coli_ATCC11775
393	E_coli_ATCC11775
394	E_coli_ATCC11775
395	E_coli_ATCC11775
396	E_coli_ATCC11775
397	E_coli_ATCC11775
398	E_coli_ATCC11775
399	E_coli_ATCC11775
400	E_coli_ATCC11775
401	E_coli_ATCC11775
402	E_coli_ATCC11775
403	E_coli_ATCC11775
404	E_coli_ATCC11775
405	E_coli_ATCC11775
406	E_coli_ATCC11775
407	E_coli_ATCC11775
408	E_coli_ATCC11775
409	E_coli_ATCC11775
410	E_coli_ATCC11775
411	E_coli_ATCC11775
412	E_coli_ATCC11775
413	E_coli_ATCC11775
414	E_coli_ATCC11775
415	E_coli_ATCC11775
416	E_coli_ATCC11775
417	E_coli_ATCC11775
418	E_coli_ATCC11775
419	E_coli_ATCC11775
420	E_coli_ATCC11775
421	E_coli_ATCC11775
422	E_coli_ATCC11775
423	E_coli_ATCC11775
424	E_coli_ATCC11775
425	E_coli_ATCC11775
426	E_coli_ATCC11775
427	E_coli_ATCC11775
428	E_coli_ATCC11775
429	E_coli_ATCC11775
430	E_coli_ATCC11775
431	E_coli_ATCC11775
432	E_coli_ATCC11775
433	E_coli_ATCC11775
434	E_coli_ATCC11775
435	E_coli_ATCC11775
436	E_coli_ATCC11775
437	E_coli_ATCC11775
438	E_coli_ATCC11775
439	E_coli_ATCC11775
440	E_coli_ATCC11775
441	E_coli_ATCC11775
442	E_coli_ATCC11775
443	E_coli_ATCC11775
444	E_coli_ATCC11775
445	E_coli_ATCC11775
446	E_coli_ATCC11775
447	E_coli_ATCC11775
448	E_coli_ATCC11775
449	E_coli_ATCC11775
450	E_coli_ATCC11775
451	E_coli_ATCC11775
452	E_coli_ATCC11775
453	E_coli_ATCC11775
454	E_coli_ATCC11775
455	E_coli_ATCC11775
456	E_coli_ATCC11775
457	E_coli_ATCC11775
458	E_coli_ATCC11775
459	E_coli_ATCC11775
460	E_coli_ATCC11775
461	E_coli_ATCC11775
462	E_coli_ATCC11775
463	E_coli_ATCC11775
464	E_coli_ATCC11775
465	E_coli_ATCC11775
466	E_coli_ATCC11775
467	E_coli_ATCC11775
468	E_coli_ATCC11775
469	E_coli_ATCC11775
470	E_coli_ATCC11775
471	E_coli_ATCC11775
472	E_coli_ATCC11775
473	E_coli_ATCC11775
474	E_coli_ATCC11775
475	E_coli_ATCC11775
476	E_coli_ATCC11775
477	E_coli_ATCC11775
478	E_coli_ATCC11775
479	E_coli_ATCC11775
480	E_coli_ATCC11775
481	E_coli_ATCC11775
482	E_coli_ATCC11775
483	E_coli_ATCC11775
484	E_coli_ATCC11775
485	E_coli_ATCC11775
486	E_coli_ATCC11775
487	E_coli_ATCC11775
488	E_coli_ATCC11775
489	E_coli_ATCC11775
490	E_coli_ATCC11775
491	E_coli_ATCC11775
492	E_coli_ATCC11775
493	E_coli_ATCC11775
494	E_coli_ATCC11775
495	E_coli_ATCC11775
496	E_coli_ATCC11775
497	E_coli_ATCC11775
498	E_coli_ATCC11775
499	E_coli_ATCC11775
500	E_coli_ATCC11775
501	E_coli_ATCC11775
502	E_coli_ATCC11775
503	E_coli_ATCC11775
504	E_coli_ATCC11775
505	E_coli_ATCC11775
506	E_coli_ATCC11775
507	E_coli_ATCC11775
508	E_coli_ATCC11775
509	E_coli_ATCC11775
510	E_coli_ATCC11775
511	E_coli_ATCC11775
512	E_coli_ATCC11775
513	E_coli_ATCC11775
514	E_coli_ATCC11775
515	E_coli_ATCC11775
516	E_coli_ATCC11775
517	E_coli_ATCC11775
518	E_coli_ATCC11775
519	E_coli_ATCC11775
520	E_coli_ATCC11775
521	E_coli_ATCC11775
522	E_coli_ATCC11775
523	E_coli_ATCC11775
524	E_coli_ATCC11775
525	E_coli_ATCC11775
526	E_coli_ATCC11775
527	E_coli_ATCC11775
528	E_coli_ATCC11775
529	E_coli_ATCC11775
530	E_coli_ATCC11775
531	E_coli_ATCC11775
532	E_coli_ATCC11775
533	E_coli_ATCC11775
534	E_coli_ATCC11775
535	E_coli_ATCC11775
536	E_coli_ATCC11775
537	E_coli_ATCC11775
538	E_coli_ATCC11775
539	E_coli_ATCC11775
540	E_coli_ATCC11775
541	E_coli_ATCC11775
542	E_coli_ATCC11775
543	E_coli_ATCC11775
544	E_coli_ATCC11775
545	E_coli_ATCC11775
546	E_coli_ATCC11775
547	E_coli_ATCC11775
548	E_coli_ATCC11775
549	E_coli_ATCC11775
550	E_coli_ATCC11775
551	E_coli_ATCC11775
552	E_coli_ATCC11775
553	E_coli_ATCC11775
554	E_coli_ATCC11775
555	E_coli_ATCC11775
556	E_coli_ATCC11775
557	E_coli_ATCC11775
558	E_coli_ATCC11775
559	E_coli_ATCC11775
560	E_coli_ATCC11775
561	E_coli_ATCC11775
562	E_coli_ATCC11775
563	E_coli_ATCC11775
564	E_coli_ATCC11775
565	E_coli_ATCC11775
566	E_coli_ATCC11775
567	E_coli_ATCC11775
568	E_coli_ATCC11775
569	E_coli_ATCC11775
570	E_coli_ATCC11775
571	E_coli_ATCC11775
572	E_coli_ATCC11775
573	E_coli_ATCC11775
574	E_coli_ATCC11775
575	E_coli_ATCC11775
576	E_coli_ATCC11775
577	E_coli_ATCC11775
578	E_coli_ATCC11775
579	E_coli_ATCC11775
580	E_coli_ATCC11775
581	E_coli_ATCC11775
582	E_coli_ATCC11775
583	E_coli_ATCC11775
584	E_coli_ATCC11775
585	E_coli_ATCC11775
586	E_coli_ATCC11775
587	E_coli_ATCC11775
588	E_coli_ATCC11775
589	E_coli_ATCC11775
590	E_coli_ATCC11775
591	E_coli_ATCC11775
592	E_coli_ATCC11775
593	E_coli_ATCC11775
594	E_coli_ATCC11775
595	E_coli_ATCC11775
596	E_coli_ATCC11775
597	E_coli_ATCC11775
598	E_coli_ATCC11775
599	E_coli_ATCC11775
600	E_coli_ATCC11775
601	E_coli_ATCC11775
602	E_coli_ATCC11775
603	E_coli_ATCC11775
604	E_coli_ATCC11775
605	E_coli_ATCC11775
606	E_coli_ATCC11775
607	E_coli_ATCC11775
608	E_coli_ATCC11775
609	E_coli_ATCC11775
610	E_coli_ATCC11775
611	E_coli_ATCC11775
612	E_coli_ATCC11775
613	E_coli_ATCC11775
614	E_coli_ATCC11775
615	E_coli_ATCC11775
616	E_coli_ATCC11775
617	E_coli_ATCC11775
618	E_coli_ATCC11775
619	E_coli_ATCC11775
620	E_coli_ATCC11775
621	E_coli_ATCC11775
622	E_coli_ATCC11775
623	E_coli_ATCC11775
624	E_coli_ATCC11775
625	E_coli_ATCC11775
626	E_coli_ATCC11775
627	E_coli_ATCC11775
628	E_coli_ATCC11775
629	E_coli_ATCC11775
630	E_coli_ATCC11775
631	E_coli_ATCC11775
632	E_coli_ATCC11775
633	E_coli_ATCC11775
634	E_coli_ATCC11775
635	E_coli_ATCC11775
636	E_coli_ATCC11775
637	E_coli_ATCC11775
638	E_coli_ATCC11775
639	E_coli_ATCC11775
640	E_coli_ATCC11775
641	E_coli_ATCC11775
642	E_coli_ATCC11775
643	E_coli_ATCC11775
644	E_coli_ATCC11775
645	E_coli_ATCC11775
646	E_coli_ATCC11775
647	E_coli_ATCC11775
648	E_coli_ATCC11775
649	E_coli_ATCC11775
650	E_coli_ATCC11775
651	E_coli_ATCC11775
652	E_coli_ATCC11775
653	E_coli_ATCC11775
654	E_coli_ATCC11775
655	E_coli_ATCC11775
656	E_coli_ATCC11775
657	E_coli_ATCC11775
658	E_coli_ATCC11775
659	E_coli_ATCC11775
660	E_coli_ATCC11775
661	E_coli_ATCC11775
662	E_coli_ATCC11775
663	E_coli_ATCC11775
664	E_coli_ATCC11775
665	E_coli_ATCC11775
666	E_coli_ATCC11775
667	E_coli_ATCC11775
668	E_coli_ATCC11775
669	E_coli_ATCC11775
670	E_coli_ATCC11775
671	E_coli_ATCC11775
672	E_coli_ATCC11775
673	E_coli_ATCC11775
674	E_coli_ATCC11775
675	E_coli_ATCC11775
676	E_coli_ATCC11775
677	E_coli_ATCC11775
678	E_coli_ATCC11775
679	E_coli_ATCC11775
680	E_coli_ATCC11775
681	E_coli_ATCC11775
682	E_coli_ATCC11775
683	E_coli_ATCC11775
684	E_coli_ATCC11775
685	E_coli_ATCC11775
686	E_coli_ATCC11775
687	E_coli_ATCC11775
688	E_coli_ATCC11775
689	E_coli_ATCC11775
690	E_coli_ATCC11775
691	E_coli_ATCC11775
692	E_coli_ATCC11775
693	E_coli_ATCC11775
694	E_coli_ATCC11775
695	E_coli_ATCC11775
696	E_coli_ATCC11775
697	E_coli_ATCC11775
698	E_coli_ATCC11775
699	E_coli_ATCC11775
700	E_coli_ATCC11775
701	E_coli_ATCC11775
702	E_coli_ATCC11775
703	E_coli_ATCC11775
704	E_coli_ATCC11775
705	E_coli_ATCC11775
706	E_coli_ATCC11775
707	E_coli_ATCC11775
708	E_coli_ATCC11775
709	E_coli_ATCC11775
710	E_coli_ATCC11775
711	E_coli_ATCC11775
712	E_coli_ATCC11775
713	E_coli_ATCC11775
714	E_coli_ATCC11775
715	E_coli_ATCC11775
716	E_coli_ATCC11775
717	E_coli_ATCC11775
718	E_coli_ATCC11775
719	E_coli_ATCC11775
720	E_coli_ATCC11775
721	E_coli_ATCC11775
722	E_coli_ATCC11775
723	E_coli_ATCC11775
724	E_coli_ATCC11775
725	E_coli_ATCC11775
726	E_coli_ATCC11775
727	E_coli_ATCC11775
728	E_coli_ATCC11775
729	E_coli_ATCC11775
730	E_coli_ATCC11775
731	E_coli_ATCC11775
732	E_coli_ATCC11775
733	E_coli_ATCC11775
734	E_coli_ATCC11775
735	E_coli_ATCC11775
736	E_coli_ATCC11775
737	E_coli_ATCC11775
738	E_coli_ATCC11775
739	E_coli_ATCC11775
740	E_coli_ATCC11775
741	E_coli_ATCC11775
742	E_coli_ATCC11775
743	E_coli_ATCC11775
744	E_coli_ATCC11775
745	E_coli_ATCC11775
746	E_coli_ATCC11775
747	E_coli_ATCC11775
748	E_coli_ATCC11775
749	E_coli_ATCC11775
750	E_coli_ATCC11775
751	E_coli_ATCC11775
752	E_coli_ATCC11775
753	E_coli_ATCC11775
754	E_coli_ATCC11775
755	E_coli_ATCC11775
756	E_coli_ATCC11775
757	E_coli_ATCC11775
758	E_coli_ATCC11775
759	E_coli_ATCC11775
760	E_coli_ATCC11775
761	E_coli_ATCC11775
762	E_coli_ATCC11775
763	E_coli_ATCC11775
764	E_coli_ATCC11775
765	E_coli_ATCC11775
766	E_coli_ATCC11775
767	E_coli_ATCC11775
768	E_coli_ATCC11775
769	E_coli_ATCC11775
770	E_coli_ATCC11775
771	E_coli_ATCC11775
772	E_coli_ATCC11775
773	E_coli_ATCC11775
774	E_coli_ATCC11775
775	E_coli_ATCC11775
776	E_coli_ATCC11775
777	E_coli_ATCC11775
778	E_coli_ATCC11775
779	E_coli_ATCC11775
780	E_coli_ATCC11775
781	E_coli_ATCC11775
782	E_coli_ATCC11775
783	E_coli_ATCC11775
784	E_coli_ATCC11775
785	E_coli_ATCC11775
786	E_coli_ATCC11775
787	E_coli_ATCC11775
788	E_coli_ATCC11775
789	E_coli_ATCC11775
790	E_coli_ATCC11775
791	E_coli_ATCC11775
792	E_coli_ATCC11775
793	E_coli_ATCC11775
794	E_coli_ATCC11775
795	E_coli_ATCC11775
796	E_coli_ATCC11775
797	E_coli_ATCC11775
798	E_coli_ATCC11775
799	E_coli_ATCC11775
800	E_coli_ATCC11775
801	E_coli_ATCC11775
802	E_coli_ATCC11775
803	E_coli_ATCC11775
804	E_coli_ATCC11775
805	E_coli_ATCC11775
806	E_coli_ATCC11775
807	E_coli_ATCC11775
808	E_coli_ATCC11775
809	E_coli_ATCC11775
810	E_coli_ATCC11775
811	E_coli_ATCC11775
812	E_coli_ATCC11775
813	E_coli_ATCC11775
814	E_coli_ATCC11775
815	E_coli_ATCC11775
816	E_coli_ATCC11775
817	E_coli_ATCC11775
818	E_coli_ATCC11775
819	E_coli_ATCC11775
820	E_coli_ATCC11775
821	E_coli_ATCC11775
822	E_coli_ATCC11775
823	E_coli_ATCC11775
824	E_coli_ATCC11775
825	E_coli_ATCC11775
826	E_coli_ATCC11775
827	E_coli_ATCC11775
828	E_coli_ATCC11775
829	E_coli_ATCC11775
830	E_coli_ATCC11775
831	E_coli_ATCC11775
832	E_coli_ATCC11775
833	E_coli_ATCC11775
834	E_coli_ATCC11775
835	E_coli_ATCC11775
836	E_coli_ATCC11775
837	E_coli_ATCC11775
838	E_coli_ATCC11775
839	E_coli_ATCC11775
840	E_coli_ATCC11775
841	E_coli_ATCC11775
842	E_coli_ATCC11775
843	E_coli_ATCC11775
844	E_coli_ATCC11775
845	E_coli_ATCC11775
846	E_coli_ATCC11775
847	E_coli_ATCC11775
848	E_coli_ATCC11775
849	E_coli_ATCC11775
850	E_coli_ATCC11775
851	E_coli_ATCC11775
852	E_coli_ATCC11775
853	E_coli_ATCC11775
854	E_coli_ATCC11775
855	E_coli_ATCC11775
856	E_coli_ATCC11775
857	E_coli_ATCC11775
858	E_coli_ATCC11775
859	E_coli_ATCC11775
860	E_coli_ATCC11775
861	E_coli_ATCC11775
862	E_coli_ATCC11775
863	E_coli_ATCC11775
864	E_coli_ATCC11775
865	E_coli_ATCC11775
866	E_coli_ATCC11775
867	E_coli_ATCC11775
868	E_coli_ATCC11775
869	E_coli_ATCC11775
870	E_coli_ATCC11775
871	E_coli_ATCC11775
872	E_coli_ATCC11775
873	E_coli_ATCC11775
874	E_coli_ATCC11775
875	E_coli_ATCC11775
876	E_coli_ATCC11775
877	E_coli_ATCC11775
878	E_coli_ATCC11775
879	E_coli_ATCC11775
880	E_coli_ATCC11775
881	E_coli_ATCC11775
882	E_coli_ATCC11775
883	E_coli_ATCC11775
884	E_coli_ATCC11775
885	E_coli_ATCC11775
886	E_coli_ATCC11775
887	E_coli_ATCC11775
888	E_coli_ATCC11775
889	E_coli_ATCC11775
890	E_coli_ATCC11775
891	E_coli_ATCC11775
892	E_coli_ATCC11775
893	E_coli_ATCC11775
894	E_coli_ATCC11775
895	E_coli_ATCC11775
896	E_coli_ATCC11775
897	E_coli_ATCC11775
898	E_coli_ATCC11775
899	E_coli_ATCC11775
900	E_coli_ATCC11775
901	E_coli_ATCC11775
902	E_coli_ATCC11775
903	E_coli_ATCC11775
904	E_coli_ATCC11775
905	E_coli_ATCC11775
906	E_coli_ATCC11775
907	E_coli_ATCC11775
908	E_coli_ATCC11775
909	E_coli_ATCC11775
910	E_coli_ATCC11775
911	E_coli_ATCC11775
912	E_coli_ATCC11775
913	E_coli_ATCC11775
914	E_coli_ATCC11775
915	E_coli_ATCC11775
916	E_coli_ATCC11775
917	E_coli_ATCC11775
918	E_coli_ATCC11775
919	E_coli_ATCC11775
920	E_coli_ATCC11775
921	E_coli_ATCC11775
922	E_coli_ATCC11775
923	E_coli_ATCC11775
924	E_coli_ATCC11775
925	E_coli_ATCC11775
926	E_coli_ATCC11775
927	E_coli_ATCC11775
928	E_coli_ATCC11775
929	E_coli_ATCC11775
930	E_coli_ATCC11775
931	E_coli_ATCC11775
932	E_coli_ATCC11775
933	E_coli_ATCC11775
934	E_coli_ATCC11775
935	E_coli_ATCC11775
936	E_coli_ATCC11775
937	E_coli_ATCC11775
938	E_coli_ATCC11775
939	E_coli_ATCC11775
940	E_coli_ATCC11775
941	E_coli_ATCC11775
942	E_coli_ATCC11775
943	E_coli_ATCC11775
944	E_coli_ATCC11775
945	E_coli_ATCC11775
946	E_coli_ATCC11775
947	E_coli_ATCC11775
948	E_coli_ATCC11775
949	E_coli_ATCC11775
950	E_coli_ATCC11775
951	E_coli_ATCC11775
952	E_coli_ATCC11775
953	E_coli_ATCC11775
954	E_coli_ATCC11775
955	E_coli_ATCC11775
956	E_coli_ATCC11775
957	E_coli_ATCC11775
958	E_coli_ATCC11775
959	E_coli_ATCC11775
960	E_coli_ATCC11775
961	E_coli_ATCC11775
962	E_coli_ATCC11775
963	E_coli_ATCC11775
964	E_coli_ATCC11775
965	E_coli_ATCC11775
966	E_coli_ATCC11775
967	E_coli_ATCC11775
968	E_coli_ATCC11775
969	E_coli_ATCC11775
970	E_coli_ATCC11775
971	E_coli_ATCC11775
972	E_coli_ATCC11775
973	E_coli_ATCC11775
974	E_coli_ATCC11775
975	E_coli_ATCC11775
976	E_coli_ATCC11775
977	E_coli_ATCC11775
978	E_coli_ATCC11775
979	E_coli_ATCC11775
980	E_coli_ATCC11775
981	E_coli_ATCC11775
982	E_coli_ATCC11775
983	E_coli_ATCC11775
984	E_coli_ATCC11775
985	E_coli_ATCC11775
986	E_coli_ATCC11775
987	E_coli_ATCC11775
988	E_coli_ATCC11775
989	E_coli_ATCC11775
990	E_coli_ATCC11775
991	E_coli_ATCC11775
992	E_coli_ATCC11775
993	E_coli_ATCC11775
994	E_coli_ATCC11775
995	E_coli_ATCC11775
996	E_coli_ATCC11775
997	E_coli_ATCC11775
998	E_coli_ATCC11775
999	E_coli_ATCC11775
